file,generated_family,best_hit_family,best_hit_score
masked_25.fa,PF16998,PF16998,28.9
masked_25.fa,PF16998,PF16998,52.4
masked_25.fa,PF16998,PF16998,54.8
masked_25.fa,PF16998,PF16998,36.7
masked_25.fa,PF16998,PF16998,49.5
masked_25.fa,PF16998,PF16998,66.0
masked_25.fa,PF16998,PF16998,46.7
masked_25.fa,PF16998,PF16998,35.1
masked_25.fa,PF16998,PF16998,31.0
masked_25.fa,PF16998,PF16998,36.0
masked_25.fa,PF16998,PF16998,44.3
masked_25.fa,PF16998,PF16998,51.5
masked_25.fa,PF16998,PF16998,36.9
masked_25.fa,PF16998,PF16998,50.0
masked_25.fa,PF16998,PF16998,54.1
masked_25.fa,PF16998,PF16998,34.5
masked_25.fa,PF16998,PF16998,51.4
masked_25.fa,PF16998,PF16998,26.8
masked_25.fa,PF16998,PF16998,33.3
masked_25.fa,PF16998,PF16998,54.2
masked_25.fa,PF16998,PF16998,48.1
masked_25.fa,PF16998,PF16998,53.5
masked_25.fa,PF16998,PF16998,48.8
masked_25.fa,PF16998,PF16998,40.6
masked_25.fa,PF16998,PF16998,54.2
masked_25.fa,PF16998,PF16998,34.1
masked_25.fa,PF16998,PF16998,60.3
masked_25.fa,PF16998,PF16998,54.6
masked_25.fa,PF16998,PF16998,38.3
masked_25.fa,PF16998,PF16998,47.3
masked_25.fa,PF16998,PF16998,26.7
masked_25.fa,PF16998,PF16998,60.3
masked_25.fa,PF16998,PF16998,60.3
masked_25.fa,PF16998,PF16998,39.2
masked_25.fa,PF16998,PF16998,39.2
masked_25.fa,PF16998,PF16998,48.1
masked_25.fa,PF16998,PF16998,40.0
masked_25.fa,PF16998,PF16998,34.4
masked_25.fa,PF16998,PF16998,44.5
masked_25.fa,PF16998,PF16998,54.2
masked_25.fa,PF16998,PF16998,35.7
masked_25.fa,PF16998,PF16998,44.3
masked_25.fa,PF16998,PF16998,41.0
masked_25.fa,PF16998,PF16998,51.7
masked_25.fa,PF16998,PF16998,42.9
masked_25.fa,PF16998,PF16998,28.3
masked_25.fa,PF16998,PF16998,45.7
masked_25.fa,PF16998,PF16998,28.7
masked_25.fa,PF16998,PF16998,42.0
masked_25.fa,PF16998,PF16998,54.1
masked_25.fa,PF16998,PF16998,23.2
masked_25.fa,PF16998,PF16998,38.8
masked_25.fa,PF16998,PF16998,40.6
masked_25.fa,PF16998,PF16998,38.1
masked_25.fa,PF16998,PF16998,70.7
masked_25.fa,PF16998,PF16998,28.4
masked_25.fa,PF09224,PF09224,209.2
masked_25.fa,PF09224,PF09224,259.0
masked_25.fa,PF09224,PF09224,191.6
masked_25.fa,PF09224,PF09224,274.8
masked_25.fa,PF09224,PF09224,165.1
masked_25.fa,PF09224,PF09224,184.6
masked_25.fa,PF09224,PF09224,190.0
masked_25.fa,PF09224,PF09224,274.5
masked_25.fa,PF09224,PF09224,280.4
masked_25.fa,PF09224,PF09224,229.8
masked_25.fa,PF09224,PF09224,232.8
masked_25.fa,PF09224,PF09224,174.4
masked_25.fa,PF09224,PF09224,175.3
masked_25.fa,PF09224,PF09224,206.7
masked_25.fa,PF09224,PF09224,160.6
masked_25.fa,PF09224,PF09224,167.8
masked_25.fa,PF09224,PF09224,225.1
masked_25.fa,PF09224,PF09224,217.6
masked_25.fa,PF09224,PF09224,217.6
masked_25.fa,PF09224,PF09224,182.1
masked_25.fa,PF09224,PF09224,165.3
masked_25.fa,PF09224,PF09224,143.0
masked_25.fa,PF09224,PF09224,244.6
masked_25.fa,PF09224,PF09224,254.5
masked_25.fa,PF09224,PF09224,252.6
masked_25.fa,PF09224,PF09224,199.4
masked_25.fa,PF09224,PF09224,186.1
masked_25.fa,PF09224,PF09224,71.3
masked_25.fa,PF09224,PF09224,157.0
masked_25.fa,PF09224,PF09224,194.1
masked_25.fa,PF09224,PF09224,194.3
masked_25.fa,PF09224,PF09224,137.7
masked_25.fa,PF09224,PF09224,143.0
masked_25.fa,PF09224,PF09224,145.2
masked_25.fa,PF09224,PF09224,113.7
masked_25.fa,PF09224,PF09224,83.1
masked_25.fa,PF09224,PF09224,173.7
masked_25.fa,PF09224,PF09224,194.5
masked_25.fa,PF09224,PF09224,184.8
masked_25.fa,PF09224,PF09224,179.7
masked_25.fa,PF09224,PF09224,178.9
masked_25.fa,PF09224,PF09224,181.3
masked_25.fa,PF09224,PF09224,120.4
masked_25.fa,PF09224,PF09224,179.9
masked_25.fa,PF09224,PF09224,117.5
masked_25.fa,PF09224,PF09224,83.1
masked_25.fa,PF09224,PF09224,190.7
masked_25.fa,PF09224,PF09224,156.9
masked_25.fa,PF09224,PF09224,113.1
masked_25.fa,PF09224,PF09224,152.9
masked_25.fa,PF09224,PF09224,188.6
masked_25.fa,PF09224,PF09224,167.2
masked_25.fa,PF09224,PF09224,138.6
masked_25.fa,PF09224,PF09224,105.8
masked_25.fa,PF09224,PF09224,213.5
masked_25.fa,PF09224,PF09224,206.7
masked_25.fa,PF09224,PF09224,181.0
masked_25.fa,PF09224,PF09224,139.3
masked_25.fa,PF09224,PF09224,160.4
masked_25.fa,PF09224,PF09224,160.7
masked_25.fa,PF09224,PF09224,193.8
masked_25.fa,PF09224,PF09224,211.7
masked_25.fa,PF09224,PF09224,113.9
masked_25.fa,PF09224,PF09224,88.9
masked_25.fa,PF09224,PF09224,119.8
masked_25.fa,PF09224,PF09224,117.2
masked_25.fa,PF09224,PF09224,119.3
masked_25.fa,PF09224,PF09224,120.3
masked_25.fa,PF09224,PF09224,127.1
masked_25.fa,PF09224,PF09224,120.0
masked_25.fa,PF09224,PF09224,111.0
masked_25.fa,PF09224,PF09224,129.5
masked_25.fa,PF09224,PF09224,128.5
masked_25.fa,PF09224,PF09224,114.4
masked_25.fa,PF09224,PF09224,84.8
masked_25.fa,PF09224,PF09224,115.5
masked_25.fa,PF09224,PF09224,172.4
masked_25.fa,PF09224,PF09224,146.3
masked_25.fa,PF09224,PF09224,144.2
masked_25.fa,PF09224,PF09224,108.8
masked_25.fa,PF09224,PF09224,81.9
masked_25.fa,PF09224,PF09224,141.6
masked_25.fa,PF09224,PF09224,143.0
masked_25.fa,PF09224,PF09224,142.6
masked_25.fa,PF09224,PF09224,136.9
masked_25.fa,PF09224,PF09224,156.5
masked_25.fa,PF09224,PF09224,144.2
masked_25.fa,PF09224,PF09224,121.8
masked_25.fa,PF09224,PF09224,130.0
masked_25.fa,PF09224,PF09224,134.7
masked_25.fa,PF09224,PF09224,121.2
masked_25.fa,PF09224,PF09224,131.2
masked_25.fa,PF09224,PF09224,141.2
masked_25.fa,PF09224,PF09224,144.8
masked_25.fa,PF09224,PF09224,142.6
masked_25.fa,PF09224,PF09224,160.0
masked_25.fa,PF09224,PF09224,158.6
masked_25.fa,PF09224,PF09224,128.6
masked_25.fa,PF09224,PF09224,119.2
masked_25.fa,PF09224,PF09224,95.4
masked_25.fa,PF09224,PF09224,102.9
masked_25.fa,PF09224,PF09224,208.0
masked_25.fa,PF09224,PF09224,203.2
masked_25.fa,PF09224,PF09224,97.7
masked_25.fa,PF09224,PF09224,125.0
masked_25.fa,PF09224,PF09224,186.8
masked_25.fa,PF09224,PF09224,190.1
masked_25.fa,PF09224,PF09224,119.9
masked_25.fa,PF09224,PF09224,48.6
masked_25.fa,PF09224,PF09224,80.5
masked_25.fa,PF09224,PF09224,151.2
masked_25.fa,PF09224,PF09224,111.0
masked_25.fa,PF09224,PF09224,112.1
masked_25.fa,PF09224,PF09224,129.0
masked_25.fa,PF09224,PF09224,154.8
masked_25.fa,PF09224,PF09224,144.7
masked_25.fa,PF09224,PF09224,94.8
masked_25.fa,PF09224,PF09224,106.6
masked_25.fa,PF09224,PF09224,118.8
masked_25.fa,PF09224,PF09224,105.4
masked_25.fa,PF09224,PF09224,118.6
masked_25.fa,PF09224,PF09224,130.2
masked_25.fa,PF09224,PF09224,104.6
masked_25.fa,PF09224,PF09224,138.4
masked_25.fa,PF09224,PF09224,102.6
masked_25.fa,PF09224,PF09224,139.1
masked_25.fa,PF09224,PF09224,124.9
masked_25.fa,PF09224,PF09224,92.1
masked_25.fa,PF09224,PF09224,107.3
masked_25.fa,PF09224,PF09224,99.3
masked_25.fa,PF09224,PF09224,93.7
masked_25.fa,PF09224,PF09224,113.9
masked_25.fa,PF09224,PF09224,115.0
masked_25.fa,PF09224,PF09224,122.9
masked_25.fa,PF09224,PF09224,48.4
masked_25.fa,PF09224,PF09224,104.1
masked_25.fa,PF09224,PF09224,151.7
masked_25.fa,PF09224,PF09224,151.1
masked_25.fa,PF09224,PF09224,100.7
masked_25.fa,PF09224,PF09224,106.5
masked_25.fa,PF09224,PF09224,131.2
masked_25.fa,PF09224,PF09224,133.9
masked_25.fa,PF09224,PF09224,58.1
masked_25.fa,PF09224,PF09224,109.0
masked_25.fa,PF09224,PF09224,119.4
masked_25.fa,PF09224,PF09224,110.0
masked_25.fa,PF09224,PF09224,146.7
masked_25.fa,PF09224,PF09224,146.7
masked_25.fa,PF09224,PF09224,112.5
masked_25.fa,PF09224,PF09224,105.8
masked_25.fa,PF09224,PF09224,73.0
masked_25.fa,PF09224,PF09224,111.0
masked_25.fa,PF09224,PF09224,132.1
masked_25.fa,PF09224,PF09224,120.8
masked_25.fa,PF09224,PF09224,140.5
masked_25.fa,PF09224,PF09224,99.5
masked_25.fa,PF09224,PF09224,103.1
masked_25.fa,PF09224,PF09224,114.9
masked_25.fa,PF09224,PF09224,92.5
masked_25.fa,PF09224,PF09224,139.8
masked_25.fa,PF09224,PF09224,113.9
masked_25.fa,PF09224,PF09224,111.6
masked_25.fa,PF09224,PF09224,104.5
masked_25.fa,PF09224,PF09224,91.4
masked_25.fa,PF09224,PF09224,155.0
masked_25.fa,PF09224,PF09224,155.4
masked_25.fa,PF09224,PF09224,108.9
masked_25.fa,PF09224,PF09224,110.7
masked_25.fa,PF09224,PF09224,106.9
masked_25.fa,PF09224,PF09224,155.6
masked_25.fa,PF09224,PF09224,170.8
masked_25.fa,PF09224,PF09224,67.9
masked_25.fa,PF09224,PF09224,115.9
masked_25.fa,PF09224,PF09224,93.0
masked_25.fa,PF09224,PF09224,115.9
masked_25.fa,PF09224,PF09224,159.2
masked_25.fa,PF09224,PF09224,94.5
masked_25.fa,PF09224,PF09224,137.7
masked_25.fa,PF09224,PF09224,97.4
masked_25.fa,PF09224,PF09224,110.0
masked_25.fa,PF09224,PF09224,113.4
masked_25.fa,PF09224,PF09224,150.1
masked_25.fa,PF09224,PF09224,111.9
masked_25.fa,PF09224,PF09224,140.7
masked_25.fa,PF09224,PF09224,104.0
masked_25.fa,PF09224,PF09224,70.8
masked_25.fa,PF09224,PF09224,114.2
masked_25.fa,PF09224,PF09224,86.7
masked_25.fa,PF09224,PF09224,145.6
masked_25.fa,PF09224,PF09224,106.8
masked_25.fa,PF09224,PF09224,108.7
masked_25.fa,PF09224,PF09224,111.4
masked_25.fa,PF09224,PF09224,155.7
masked_25.fa,PF09224,PF09224,139.5
masked_25.fa,PF09224,PF09224,98.3
masked_25.fa,PF09224,PF09224,100.1
masked_25.fa,PF09224,PF09224,149.7
masked_25.fa,PF09224,PF09224,95.0
masked_25.fa,PF09224,PF09224,92.9
masked_25.fa,PF09224,PF09224,104.9
masked_25.fa,PF04018,PF04018,45.2
masked_25.fa,PF04018,PF04018,66.4
masked_25.fa,PF04018,PF04018,56.1
masked_25.fa,PF04018,PF04018,67.2
masked_25.fa,PF04018,PF04018,65.0
masked_25.fa,PF04018,PF04018,72.2
masked_25.fa,PF04018,PF04018,70.0
masked_25.fa,PF04018,PF04018,69.9
masked_25.fa,PF04018,PF04018,66.1
masked_25.fa,PF04018,PF04018,59.1
masked_25.fa,PF04018,PF04018,63.7
masked_25.fa,PF04018,PF04018,58.8
masked_25.fa,PF04018,PF04018,49.1
masked_25.fa,PF04018,PF04018,51.7
masked_25.fa,PF04018,PF04018,50.2
masked_25.fa,PF04018,PF04018,52.6
masked_25.fa,PF04018,PF04018,58.7
masked_25.fa,PF04018,PF04018,51.6
masked_25.fa,PF04018,PF04018,51.3
masked_25.fa,PF04018,PF04018,56.5
masked_25.fa,PF04018,PF04018,55.4
masked_25.fa,PF04018,PF04018,61.8
masked_25.fa,PF04018,PF04018,67.9
masked_25.fa,PF04018,PF04018,45.4
masked_25.fa,PF04018,PF04018,67.4
masked_25.fa,PF04018,PF04018,36.3
masked_25.fa,PF04018,PF04018,36.3
masked_25.fa,PF04018,PF04018,36.3
masked_25.fa,PF04018,PF04018,45.0
masked_25.fa,PF04018,PF04018,39.5
masked_25.fa,PF04018,PF04018,36.3
masked_25.fa,PF04018,PF04018,36.3
masked_25.fa,PF04018,PF04018,44.6
masked_25.fa,PF04018,PF04018,67.8
masked_25.fa,PF04018,PF04018,49.2
masked_25.fa,PF04018,PF04018,62.2
masked_25.fa,PF04018,PF04018,61.8
masked_25.fa,PF04018,PF04018,49.0
masked_25.fa,PF04018,PF04018,45.1
masked_25.fa,PF04018,PF04018,59.5
masked_25.fa,PF04018,PF04018,43.0
masked_25.fa,PF04018,PF04018,42.8
masked_25.fa,PF04018,PF04018,47.3
masked_25.fa,PF04018,PF04018,49.4
masked_25.fa,PF04018,PF04018,29.6
masked_25.fa,PF04018,PF04018,40.5
masked_25.fa,PF04018,PF04018,42.2
masked_25.fa,PF04018,PF04018,42.4
masked_25.fa,PF04018,PF04018,51.6
masked_25.fa,PF04018,PF04018,50.3
masked_25.fa,PF04018,PF04018,63.2
masked_25.fa,PF04018,PF04018,51.1
masked_25.fa,PF04018,PF04018,48.5
masked_25.fa,PF04018,PF04018,36.3
masked_25.fa,PF04018,PF04018,67.2
masked_25.fa,PF04018,PF04018,58.8
masked_25.fa,PF04018,PF04018,48.5
masked_25.fa,PF04018,PF04018,51.2
masked_25.fa,PF04018,PF04018,36.5
masked_25.fa,PF04018,PF04018,59.2
masked_25.fa,PF04018,PF04018,28.8
masked_25.fa,PF04018,PF04018,42.6
masked_25.fa,PF04018,PF04018,53.7
masked_25.fa,PF04018,PF04018,36.8
masked_25.fa,PF04018,PF04018,41.2
masked_25.fa,PF04018,PF04018,64.7
masked_25.fa,PF04018,PF04018,61.4
masked_25.fa,PF04018,PF04018,31.6
masked_25.fa,PF04018,PF04018,31.8
masked_25.fa,PF04018,PF04018,60.4
masked_25.fa,PF04018,PF04018,62.6
masked_25.fa,PF04018,PF04018,48.2
masked_25.fa,PF04018,PF04018,58.1
masked_25.fa,PF04018,PF04018,37.7
masked_25.fa,PF04018,PF04018,55.4
masked_25.fa,PF04018,PF04018,35.9
masked_25.fa,PF04018,PF04018,38.4
masked_25.fa,PF04018,PF04018,30.9
masked_25.fa,PF04018,PF04018,30.9
masked_25.fa,PF04018,PF04018,63.4
masked_25.fa,PF04018,PF04018,30.6
masked_25.fa,PF04018,PF04018,30.6
masked_25.fa,PF04018,PF04018,63.9
masked_25.fa,PF04018,PF04018,62.3
masked_25.fa,PF04018,PF04018,66.0
masked_25.fa,PF04018,PF04018,65.3
masked_25.fa,PF04018,PF04018,62.3
masked_25.fa,PF04018,PF04018,62.3
masked_25.fa,PF04018,PF04018,62.5
masked_25.fa,PF04018,PF04018,63.5
masked_25.fa,PF04018,PF04018,48.3
masked_25.fa,PF04018,PF04018,61.6
masked_25.fa,PF04018,PF04018,36.3
masked_25.fa,PF04018,PF04018,48.6
masked_25.fa,PF04018,PF04018,48.8
masked_25.fa,PF04018,PF04018,51.8
masked_25.fa,PF04018,PF04018,52.3
masked_25.fa,PF04018,PF04018,38.0
masked_25.fa,PF04018,PF04018,39.3
masked_25.fa,PF04018,PF04018,66.2
masked_25.fa,PF04018,PF04018,52.1
masked_25.fa,PF04018,PF04018,60.5
masked_25.fa,PF04018,PF04018,46.6
masked_25.fa,PF04018,PF04018,49.8
masked_25.fa,PF04018,PF04018,55.2
masked_25.fa,PF04018,PF04018,49.4
masked_25.fa,PF04018,PF04018,38.7
masked_25.fa,PF04018,PF04018,43.3
masked_25.fa,PF04018,PF04018,32.7
masked_25.fa,PF04018,PF04018,62.2
masked_25.fa,PF04018,PF04018,51.9
masked_25.fa,PF04018,PF04018,58.6
masked_25.fa,PF04018,PF04018,58.0
masked_25.fa,PF04018,PF04018,59.6
masked_25.fa,PF04018,PF04018,60.0
masked_25.fa,PF04018,PF04018,56.8
masked_25.fa,PF04018,PF04018,53.8
masked_25.fa,PF04018,PF04018,47.3
masked_25.fa,PF04018,PF04018,32.9
masked_25.fa,PF04018,PF04018,52.7
masked_25.fa,PF04018,PF04018,62.9
masked_25.fa,PF04018,PF04018,53.1
masked_25.fa,PF04018,PF04018,27.1
masked_25.fa,PF04018,PF04018,65.7
masked_25.fa,PF04018,PF04018,38.5
masked_25.fa,PF04018,PF04018,42.7
masked_25.fa,PF04018,PF04018,56.9
masked_25.fa,PF04018,PF04018,60.3
masked_25.fa,PF04018,PF04018,57.8
masked_25.fa,PF04018,PF04018,60.0
masked_25.fa,PF04018,PF04018,60.3
masked_25.fa,PF04018,PF04018,32.4
masked_25.fa,PF04018,PF04018,57.2
masked_25.fa,PF04018,PF04018,56.5
masked_25.fa,PF04018,PF04018,41.4
masked_25.fa,PF04018,PF04018,65.3
masked_25.fa,PF04018,PF04018,57.5
masked_25.fa,PF04018,PF04018,58.0
masked_25.fa,PF04018,PF04018,34.1
masked_25.fa,PF04018,PF04018,60.3
masked_25.fa,PF04018,PF04018,56.2
masked_25.fa,PF04018,PF04018,54.2
masked_25.fa,PF04018,PF04018,46.5
masked_25.fa,PF04018,PF04018,43.6
masked_25.fa,PF04018,PF04018,36.9
masked_25.fa,PF04018,PF04018,31.4
masked_25.fa,PF04018,PF04018,32.9
masked_25.fa,PF04018,PF04018,51.4
masked_25.fa,PF04018,PF04018,50.1
masked_25.fa,PF04018,PF04018,50.4
masked_25.fa,PF04018,PF04018,47.4
masked_25.fa,PF04018,PF04018,59.4
masked_25.fa,PF04018,PF04018,44.7
masked_25.fa,PF04018,PF04018,36.5
masked_25.fa,PF04018,PF04018,34.0
masked_25.fa,PF04018,,
masked_25.fa,PF04018,PF04018,32.3
masked_25.fa,PF04018,PF04018,45.5
masked_25.fa,PF04018,PF04018,32.3
masked_25.fa,PF04018,PF04018,45.6
masked_25.fa,PF04018,PF04018,29.7
masked_25.fa,PF04018,PF04018,42.5
masked_25.fa,PF04018,PF04018,38.3
masked_25.fa,PF04018,PF04018,50.9
masked_25.fa,PF04018,PF04018,27.4
masked_25.fa,PF04018,PF04018,27.9
masked_25.fa,PF04018,PF04018,29.2
masked_25.fa,PF04018,PF04018,31.5
masked_25.fa,PF04018,PF04018,39.6
masked_25.fa,PF04018,PF04018,33.3
masked_25.fa,PF04018,PF04018,35.0
masked_25.fa,PF04018,PF04018,40.7
masked_25.fa,PF04018,PF04018,38.2
masked_25.fa,PF04018,PF04018,33.5
masked_25.fa,PF04018,,
masked_25.fa,PF04018,PF04018,38.8
masked_25.fa,PF04018,PF04018,37.9
masked_25.fa,PF04018,PF04018,34.1
masked_25.fa,PF04018,,
masked_25.fa,PF04018,,
masked_25.fa,PF04018,PF04018,34.9
masked_25.fa,PF04018,PF04018,33.3
masked_25.fa,PF04018,,
masked_25.fa,PF04018,PF04018,28.1
masked_25.fa,PF04018,PF04018,28.6
masked_25.fa,PF04018,,
masked_25.fa,PF04018,,
masked_25.fa,PF04018,PF04018,49.4
masked_25.fa,PF04018,PF04018,29.8
masked_25.fa,PF04018,PF04018,74.6
masked_25.fa,PF04018,,
masked_25.fa,PF04018,,
masked_25.fa,PF04018,,
masked_25.fa,PF04018,PF04018,70.3
masked_25.fa,PF04018,PF04018,25.4
masked_25.fa,PF04018,PF04018,45.0
masked_25.fa,PF04018,PF04018,37.3
masked_25.fa,PF04018,,
masked_25.fa,PF04018,PF04018,54.3
masked_25.fa,PF04018,PF04018,55.5
masked_25.fa,PF10324,PF10324,143.2
masked_25.fa,PF10324,PF10324,182.2
masked_25.fa,PF10324,PF10324,189.4
masked_25.fa,PF10324,PF10324,202.3
masked_25.fa,PF10324,PF10324,61.4
masked_25.fa,PF10324,PF10324,237.0
masked_25.fa,PF10324,PF10324,227.1
masked_25.fa,PF10324,PF10324,101.6
masked_25.fa,PF10324,PF10324,241.1
masked_25.fa,PF10324,PF10324,193.8
masked_25.fa,PF10324,PF10324,200.8
masked_25.fa,PF10324,PF10324,218.6
masked_25.fa,PF10324,PF10324,181.5
masked_25.fa,PF10324,PF10324,174.6
masked_25.fa,PF10324,PF10324,130.0
masked_25.fa,PF10324,PF10324,215.9
masked_25.fa,PF10324,PF10324,224.0
masked_25.fa,PF10324,PF10324,172.7
masked_25.fa,PF10324,PF10324,113.0
masked_25.fa,PF10324,PF10324,143.1
masked_25.fa,PF10324,PF10324,149.0
masked_25.fa,PF10324,PF10324,258.9
masked_25.fa,PF10324,PF10324,264.8
masked_25.fa,PF10324,PF10324,141.5
masked_25.fa,PF10324,PF10324,172.1
masked_25.fa,PF10324,PF10324,167.3
masked_25.fa,PF10324,PF10324,265.9
masked_25.fa,PF10324,PF10324,220.0
masked_25.fa,PF10324,PF10324,241.5
masked_25.fa,PF10324,PF10324,257.9
masked_25.fa,PF10324,PF10324,162.5
masked_25.fa,PF10324,PF10324,199.1
masked_25.fa,PF10324,PF10324,191.9
masked_25.fa,PF10324,PF10324,137.4
masked_25.fa,PF10324,PF10324,173.0
masked_25.fa,PF10324,PF10324,113.9
masked_25.fa,PF10324,PF10324,81.3
masked_25.fa,PF10324,PF10324,210.4
masked_25.fa,PF10324,PF10324,188.0
masked_25.fa,PF10324,PF10324,194.4
masked_25.fa,PF10324,PF10324,95.5
masked_25.fa,PF10324,PF10324,70.9
masked_25.fa,PF10324,PF10324,127.9
masked_25.fa,PF10324,PF10324,92.9
masked_25.fa,PF10324,PF10324,269.3
masked_25.fa,PF10324,PF10324,160.9
masked_25.fa,PF10324,PF10324,81.5
masked_25.fa,PF10324,PF10324,144.9
masked_25.fa,PF10324,PF10324,192.1
masked_25.fa,PF10324,PF10324,195.6
masked_25.fa,PF10324,PF10324,94.1
masked_25.fa,PF10324,PF10324,228.0
masked_25.fa,PF10324,PF10324,185.4
masked_25.fa,PF10324,PF10324,82.4
masked_25.fa,PF10324,PF10324,85.2
masked_25.fa,PF10324,PF10324,308.8
masked_25.fa,PF10324,PF10324,321.4
masked_25.fa,PF10324,PF10324,260.7
masked_25.fa,PF10324,PF10324,251.5
masked_25.fa,PF10324,PF10324,67.3
masked_25.fa,PF10324,PF10324,89.5
masked_25.fa,PF10324,PF10324,86.6
masked_25.fa,PF10324,PF10324,181.7
masked_25.fa,PF10324,PF10324,165.0
masked_25.fa,PF10324,PF10324,314.4
masked_25.fa,PF10324,PF10324,240.9
masked_25.fa,PF10324,PF10324,135.5
masked_25.fa,PF10324,PF10324,124.1
masked_25.fa,PF10324,PF10324,67.8
masked_25.fa,PF10324,PF10324,92.2
masked_25.fa,PF10324,PF10324,88.2
masked_25.fa,PF10324,PF10324,94.5
masked_25.fa,PF10324,PF10324,96.9
masked_25.fa,PF10324,PF10324,114.6
masked_25.fa,PF10324,PF10324,205.7
masked_25.fa,PF10324,PF10324,212.3
masked_25.fa,PF10324,PF10324,123.9
masked_25.fa,PF10324,PF10324,86.4
masked_25.fa,PF10324,PF10324,265.4
masked_25.fa,PF10324,PF10324,111.2
masked_25.fa,PF10324,PF10324,112.8
masked_25.fa,PF10324,PF10324,110.7
masked_25.fa,PF10324,PF10324,87.6
masked_25.fa,PF10324,PF10324,65.0
masked_25.fa,PF10324,PF10324,108.1
masked_25.fa,PF10324,PF10324,91.5
masked_25.fa,PF10324,PF10324,102.8
masked_25.fa,PF10324,PF10324,130.2
masked_25.fa,PF10324,PF10324,155.3
masked_25.fa,PF10324,PF10324,92.8
masked_25.fa,PF10324,PF10324,65.7
masked_25.fa,PF10324,PF10324,112.6
masked_25.fa,PF10324,PF10324,103.9
masked_25.fa,PF10324,PF10324,104.9
masked_25.fa,PF10324,PF10324,135.4
masked_25.fa,PF10324,PF10324,98.6
masked_25.fa,PF10324,PF10324,80.4
masked_25.fa,PF10324,PF10324,62.8
masked_25.fa,PF10324,PF10324,81.4
masked_25.fa,PF10324,PF10324,158.6
masked_25.fa,PF10324,PF10324,78.8
masked_25.fa,PF10324,PF10324,101.9
masked_25.fa,PF10324,PF10324,110.9
masked_25.fa,PF10324,PF10324,123.2
masked_25.fa,PF10324,PF10324,94.8
masked_25.fa,PF10324,PF10324,175.8
masked_25.fa,PF10324,PF10324,77.7
masked_25.fa,PF10324,PF10324,161.5
masked_25.fa,PF10324,PF10324,74.0
masked_25.fa,PF10324,PF10324,112.8
masked_25.fa,PF10324,PF10324,102.7
masked_25.fa,PF10324,PF10324,139.9
masked_25.fa,PF10324,PF10324,139.2
masked_25.fa,PF10324,PF10324,124.1
masked_25.fa,PF10324,PF10324,149.2
masked_25.fa,PF10324,PF10324,82.0
masked_25.fa,PF10324,PF10324,218.1
masked_25.fa,PF10324,PF10324,204.6
masked_25.fa,PF10324,PF10324,117.0
masked_25.fa,PF10324,PF10324,72.1
masked_25.fa,PF10324,PF10324,134.2
masked_25.fa,PF10324,PF10324,234.3
masked_25.fa,PF10324,PF10324,121.7
masked_25.fa,PF10324,PF10324,100.5
masked_25.fa,PF10324,PF10324,260.1
masked_25.fa,PF10324,PF10324,83.0
masked_25.fa,PF10324,PF10324,98.7
masked_25.fa,PF10324,PF10324,197.7
masked_25.fa,PF10324,PF10324,116.2
masked_25.fa,PF10324,PF10324,90.7
masked_25.fa,PF10324,PF10324,88.4
masked_25.fa,PF10324,PF10324,120.0
masked_25.fa,PF10324,PF10324,140.6
masked_25.fa,PF10324,PF00001,64.1
masked_25.fa,PF10324,PF10324,125.3
masked_25.fa,PF10324,PF10324,61.3
masked_25.fa,PF10324,PF10324,83.8
masked_25.fa,PF10324,PF10324,132.3
masked_25.fa,PF10324,PF10324,134.4
masked_25.fa,PF10324,PF10324,65.5
masked_25.fa,PF10324,PF10324,109.4
masked_25.fa,PF10324,PF10324,140.8
masked_25.fa,PF10324,PF10324,86.5
masked_25.fa,PF10324,PF10324,92.4
masked_25.fa,PF10324,PF10324,112.2
masked_25.fa,PF10324,PF10324,243.0
masked_25.fa,PF10324,PF10324,67.8
masked_25.fa,PF10324,PF10324,166.5
masked_25.fa,PF10324,PF10324,95.2
masked_25.fa,PF10324,PF10324,223.3
masked_25.fa,PF10324,PF10324,171.8
masked_25.fa,PF10324,PF10324,147.9
masked_25.fa,PF10324,PF10324,87.1
masked_25.fa,PF10324,PF10324,106.8
masked_25.fa,PF10324,PF10324,81.9
masked_25.fa,PF10324,PF10324,263.2
masked_25.fa,PF10324,PF10324,253.8
masked_25.fa,PF10324,PF10324,179.9
masked_25.fa,PF10324,PF10324,87.3
masked_25.fa,PF10324,PF10324,85.2
masked_25.fa,PF10324,PF10324,137.6
masked_25.fa,PF10324,PF10324,89.7
masked_25.fa,PF10324,PF10324,108.7
masked_25.fa,PF10324,PF10324,64.7
masked_25.fa,PF10324,PF10324,88.1
masked_25.fa,PF10324,PF10324,85.5
masked_25.fa,PF10324,PF10324,107.4
masked_25.fa,PF10324,PF10324,76.6
masked_25.fa,PF10324,PF10324,99.1
masked_25.fa,PF10324,PF10324,88.2
masked_25.fa,PF10324,PF10324,152.1
masked_25.fa,PF10324,PF10324,78.6
masked_25.fa,PF10324,PF10324,94.1
masked_25.fa,PF10324,PF10324,76.1
masked_25.fa,PF10324,PF10324,76.6
masked_25.fa,PF10324,PF10324,86.0
masked_25.fa,PF10324,PF10324,177.7
masked_25.fa,PF10324,PF10324,87.0
masked_25.fa,PF10324,PF10324,56.0
masked_25.fa,PF10324,PF10324,78.1
masked_25.fa,PF10324,PF10324,116.4
masked_25.fa,PF10324,PF10324,49.9
